,AccountsPayableCurrent-0,AccountsPayableCurrent-1,AccountsPayableCurrent-2,AccountsPayableCurrent-3,AccountsReceivableNet-0,AccountsReceivableNet-1,AccountsReceivableNet-2,AccountsReceivableNet-3,Assets-0,Assets-1,Assets-2,Assets-3,AssetsCurrent-0,AssetsCurrent-1,AssetsCurrent-2,AssetsCurrent-3,CashAndCashEquivalentsAtCarryingValue-0,CashAndCashEquivalentsAtCarryingValue-1,CashAndCashEquivalentsAtCarryingValue-2,CashAndCashEquivalentsAtCarryingValue-3,InventoryNet-0,InventoryNet-1,InventoryNet-2,InventoryNet-3,Liabilities-0,Liabilities-1,Liabilities-2,Liabilities-3,LiabilitiesCurrent-0,LiabilitiesCurrent-1,LiabilitiesCurrent-2,LiabilitiesCurrent-3,LongTermDebt-0,LongTermDebt-1,LongTermDebt-2,LongTermDebt-3,AssetsNoncurrent-0,AssetsNoncurrent-1,AssetsNoncurrent-2,AssetsNoncurrent-3,PropertyPlantAndEquipmentNet-0,PropertyPlantAndEquipmentNet-1,PropertyPlantAndEquipmentNet-2,PropertyPlantAndEquipmentNet-3,ShortTermBorrowings-0,ShortTermBorrowings-1,ShortTermBorrowings-2,ShortTermBorrowings-3,StockholdersEquity-0,StockholdersEquity-1,StockholdersEquity-2,StockholdersEquity-3,EntityCommonStockSharesOutstanding-0,MarketCap,splits,close,static_quantile,dynamic_quantile,category,CostsAndExpenses-0,CostsAndExpenses-1,CostsAndExpenses-2,CostsAndExpenses-3,DepreciationAndAmortization-0,DepreciationAndAmortization-1,DepreciationAndAmortization-2,DepreciationAndAmortization-3,EarningsPerShareDiluted-0,EarningsPerShareDiluted-1,EarningsPerShareDiluted-2,EarningsPerShareDiluted-3,GrossProfit-0,GrossProfit-1,GrossProfit-2,GrossProfit-3,IncomeTaxesPaidNet-0,IncomeTaxesPaidNet-1,IncomeTaxesPaidNet-2,IncomeTaxesPaidNet-3,NetIncomeLoss-0,NetIncomeLoss-1,NetIncomeLoss-2,NetIncomeLoss-3,OperatingIncomeLoss-0,OperatingIncomeLoss-1,OperatingIncomeLoss-2,OperatingIncomeLoss-3,Revenues-0,Revenues-1,Revenues-2,Revenues-3,FreeCashFlow-0,FreeCashFlow-1,FreeCashFlow-2,FreeCashFlow-3,EntityCommonStockSharesOutstanding-0,MarketCap,splits,close,static_quantile,dynamic_quantile,category
2020-11-10,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,388980545372.4327,0.0,136.7866668701172,146.55667114257812,146.6960021972656,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,395397837384.7116,0.0,139.0433349609375,146.1353332519531,146.6960021972656,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,390307586149.28845,0.0,137.25332641601562,144.09400024414063,146.6960021972656,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,387217463894.3173,0.0,136.1666717529297,143.37533264160157,146.6960021972656,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,387217463894.3173,0.0,136.1666717529297,143.31666564941406,146.6960021972656,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,387217463894.3173,0.0,136.1666717529297,143.31666564941406,146.6960021972656,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,386828806658.6538,0.0,136.02999877929688,142.20732727050782,146.6960021972656,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,418602457742.5,0.0,147.20333862304688,142.20732727050782,147.2133361816406,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,461286412128.5673,0.0,162.2133331298828,142.20732727050782,147.27932739257812,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,473258417478.5962,0.0,166.42333984375,143.31666564941406,147.38333129882812,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,464101692926.5,0.0,163.20333862304688,143.31666564941406,147.38333129882812,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-21,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,464101692926.5,0.0,163.20333862304688,143.85933227539064,147.3933319091797,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,464101692926.5,0.0,163.20333862304688,146.2646667480469,147.4586669921875,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-23,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,494661988837.7596,0.0,173.9499969482422,150.20533752441412,147.55999755859375,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-24,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,526445099258.1442,0.0,185.1266632080078,162.4113342285156,147.55999755859375,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,544095006278.1827,0.0,191.3333282470703,163.20333862304688,147.55999755859375,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-26,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,544095006278.1827,0.0,191.3333282470703,163.20333862304688,147.82466430664064,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,555242313691.2885,0.0,195.2533264160156,163.84733886718752,148.93133239746095,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,555242313691.2885,0.0,195.2533264160156,167.92867126464847,149.1760040283203,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,555242313691.2885,0.0,195.2533264160156,176.18533020019535,149.1760040283203,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,538028447372.5096,0.0,189.1999969482422,185.9413299560547,149.1760040283203,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,554294427422.1057,0.0,194.9199981689453,189.6266632080078,149.4346710205078,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,539184916351.5096,0.0,189.606674194336,189.9520050048829,149.66066284179686,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-03,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,562465341575.9615,0.0,197.7933349609375,191.3333282470703,149.82132873535156,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,567830434268.4231,0.0,199.67999267578125,192.05066223144533,150.6893310546875,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,4958000000.0,3468000000.0,3596984000.0,2385778000.0,1757000000.0,1128000000.0,1155001000.0,607734000.0,45691000000.0,32795000000.0,29262713000.0,28107074000.0,21744000000.0,10940000000.0,7920491000.0,7068733000.0,14531000000.0,5338000000.0,2967000000.0,3530030000.0,4218000000.0,3581000000.0,3314127000.0,2471382000.0,28143000000.0,25313000000.0,23409144000.0,21929057000.0,13302000000.0,10146000000.0,9775324000.0,6468940000.0,9428000000.0,10096000000.0,8665163000.0,9049729000.0,17873000000.0,16358000000.0,17547832000.0,15682362000.0,11848000000.0,10190000000.0,11246295000.0,9394397000.0,1414000000.0,659795000.0,659795000.0,659795000.0,16031000000.0,6040000000.0,4508838000.0,4711480000.0,2843702199.0,567830434268.4231,0.0,199.67999267578125,194.98666381835935,155.45599670410158,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
